feature_set,fold,window_key,participant_id,heldout_participant,split_role
quality_only,5,P18|P18:keyboard-typing#1|1712058761568|1712058771568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058763568|1712058773568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058765568|1712058775568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058767568|1712058777568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058769568|1712058779568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058771568|1712058781568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058773568|1712058783568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058775568|1712058785568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058777568|1712058787568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058779568|1712058789568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058781568|1712058791568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058783568|1712058793568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058785568|1712058795568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058787568|1712058797568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058789568|1712058799568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058791568|1712058801568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058793568|1712058803568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058795568|1712058805568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058797568|1712058807568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058799568|1712058809568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058801568|1712058811568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058803568|1712058813568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058805568|1712058815568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058807568|1712058817568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058809568|1712058819568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058811568|1712058821568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058813568|1712058823568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058815568|1712058825568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058817568|1712058827568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058819568|1712058829568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058821568|1712058831568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058823568|1712058833568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058825568|1712058835568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058827568|1712058837568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058829568|1712058839568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058831568|1712058841568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058833568|1712058843568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058835568|1712058845568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058837568|1712058847568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058839568|1712058849568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058841568|1712058851568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058843568|1712058853568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058845568|1712058855568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058847568|1712058857568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058849568|1712058859568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058851568|1712058861568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058853568|1712058863568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058855568|1712058865568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058857568|1712058867568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058859568|1712058869568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058861568|1712058871568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058863568|1712058873568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058865568|1712058875568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058867568|1712058877568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058869568|1712058879568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058871568|1712058881568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058873568|1712058883568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058875568|1712058885568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058877568|1712058887568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058879568|1712058889568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058881568|1712058891568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058883568|1712058893568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058885568|1712058895568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058887568|1712058897568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058889568|1712058899568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058891568|1712058901568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058893568|1712058903568,P18,P18,test
quality_only,5,P18|P18:keyboard-typing#1|1712058895568|1712058905568,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058906135|1712058916135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058908135|1712058918135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058910135|1712058920135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058912135|1712058922135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058914135|1712058924135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058916135|1712058926135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058918135|1712058928135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058920135|1712058930135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058922135|1712058932135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058924135|1712058934135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058926135|1712058936135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058928135|1712058938135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058930135|1712058940135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058932135|1712058942135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058934135|1712058944135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058936135|1712058946135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058938135|1712058948135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058940135|1712058950135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058942135|1712058952135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058944135|1712058954135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058946135|1712058956135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058948135|1712058958135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058950135|1712058960135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058952135|1712058962135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058954135|1712058964135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058956135|1712058966135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058958135|1712058968135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058960135|1712058970135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058962135|1712058972135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058964135|1712058974135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058966135|1712058976135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058968135|1712058978135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058970135|1712058980135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058972135|1712058982135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058974135|1712058984135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058976135|1712058986135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058978135|1712058988135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058980135|1712058990135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058982135|1712058992135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058984135|1712058994135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058986135|1712058996135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058988135|1712058998135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058990135|1712059000135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058992135|1712059002135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058994135|1712059004135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058996135|1712059006135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712058998135|1712059008135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712059000135|1712059010135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712059002135|1712059012135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712059004135|1712059014135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712059006135|1712059016135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712059008135|1712059018135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712059010135|1712059020135,P18,P18,test
quality_only,5,P18|P18:rest-1#1|1712059012135|1712059022135,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059032922|1712059042922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059034922|1712059044922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059036922|1712059046922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059038922|1712059048922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059040922|1712059050922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059042922|1712059052922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059044922|1712059054922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059046922|1712059056922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059048922|1712059058922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059050922|1712059060922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059052922|1712059062922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059054922|1712059064922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059056922|1712059066922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059058922|1712059068922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059060922|1712059070922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059062922|1712059072922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059064922|1712059074922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059066922|1712059076922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059068922|1712059078922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059070922|1712059080922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059072922|1712059082922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059074922|1712059084922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059076922|1712059086922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059078922|1712059088922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059080922|1712059090922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059082922|1712059092922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059084922|1712059094922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059086922|1712059096922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059088922|1712059098922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059090922|1712059100922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059092922|1712059102922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059094922|1712059104922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059096922|1712059106922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059098922|1712059108922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059100922|1712059110922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059102922|1712059112922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059104922|1712059114922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059106922|1712059116922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059108922|1712059118922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059110922|1712059120922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059112922|1712059122922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059114922|1712059124922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059116922|1712059126922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059118922|1712059128922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059120922|1712059130922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059122922|1712059132922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059124922|1712059134922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059126922|1712059136922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059128922|1712059138922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059130922|1712059140922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059132922|1712059142922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059134922|1712059144922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059136922|1712059146922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059138922|1712059148922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059140922|1712059150922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059142922|1712059152922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059144922|1712059154922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059146922|1712059156922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059148922|1712059158922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059150922|1712059160922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059152922|1712059162922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059154922|1712059164922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059156922|1712059166922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059158922|1712059168922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059160922|1712059170922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059162922|1712059172922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059164922|1712059174922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059166922|1712059176922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059168922|1712059178922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059170922|1712059180922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059172922|1712059182922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059174922|1712059184922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059176922|1712059186922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059178922|1712059188922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059180922|1712059190922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059182922|1712059192922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059184922|1712059194922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059186922|1712059196922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059188922|1712059198922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059190922|1712059200922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059192922|1712059202922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059194922|1712059204922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059196922|1712059206922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059198922|1712059208922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059200922|1712059210922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059202922|1712059212922,P18,P18,test
quality_only,5,P18|P18:mobile-typing#1|1712059204922|1712059214922,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059216835|1712059226835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059218835|1712059228835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059220835|1712059230835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059222835|1712059232835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059224835|1712059234835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059226835|1712059236835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059228835|1712059238835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059230835|1712059240835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059232835|1712059242835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059234835|1712059244835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059236835|1712059246835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059238835|1712059248835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059240835|1712059250835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059242835|1712059252835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059244835|1712059254835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059246835|1712059256835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059248835|1712059258835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059250835|1712059260835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059252835|1712059262835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059254835|1712059264835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059256835|1712059266835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059258835|1712059268835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059260835|1712059270835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059262835|1712059272835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059264835|1712059274835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059266835|1712059276835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059268835|1712059278835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059270835|1712059280835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059272835|1712059282835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059274835|1712059284835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059276835|1712059286835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059278835|1712059288835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059280835|1712059290835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059282835|1712059292835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059284835|1712059294835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059286835|1712059296835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059288835|1712059298835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059290835|1712059300835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059292835|1712059302835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059294835|1712059304835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059296835|1712059306835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059298835|1712059308835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059300835|1712059310835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059302835|1712059312835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059304835|1712059314835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059306835|1712059316835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059308835|1712059318835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059310835|1712059320835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059312835|1712059322835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059314835|1712059324835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059316835|1712059326835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059318835|1712059328835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059320835|1712059330835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059322835|1712059332835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059324835|1712059334835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059326835|1712059336835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059328835|1712059338835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059330835|1712059340835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059332835|1712059342835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059334835|1712059344835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059336835|1712059346835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059338835|1712059348835,P18,P18,test
quality_only,5,P18|P18:rest-2#1|1712059340835|1712059350835,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059367330|1712059377330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059369330|1712059379330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059371330|1712059381330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059373330|1712059383330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059375330|1712059385330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059377330|1712059387330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059379330|1712059389330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059381330|1712059391330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059383330|1712059393330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059385330|1712059395330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059387330|1712059397330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059389330|1712059399330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059391330|1712059401330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059393330|1712059403330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059395330|1712059405330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059397330|1712059407330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059399330|1712059409330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059401330|1712059411330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059403330|1712059413330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059405330|1712059415330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059407330|1712059417330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059409330|1712059419330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059411330|1712059421330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059413330|1712059423330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059415330|1712059425330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059417330|1712059427330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059419330|1712059429330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059421330|1712059431330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059423330|1712059433330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059425330|1712059435330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059427330|1712059437330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059429330|1712059439330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059431330|1712059441330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059433330|1712059443330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059435330|1712059445330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059437330|1712059447330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059439330|1712059449330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059441330|1712059451330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059443330|1712059453330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059445330|1712059455330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059447330|1712059457330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059449330|1712059459330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059451330|1712059461330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059453330|1712059463330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059455330|1712059465330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059457330|1712059467330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059459330|1712059469330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059461330|1712059471330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059463330|1712059473330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059465330|1712059475330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059467330|1712059477330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059469330|1712059479330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059471330|1712059481330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059473330|1712059483330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059475330|1712059485330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059477330|1712059487330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059479330|1712059489330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059481330|1712059491330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059483330|1712059493330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059485330|1712059495330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059487330|1712059497330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059489330|1712059499330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059491330|1712059501330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059493330|1712059503330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059495330|1712059505330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059497330|1712059507330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059499330|1712059509330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059501330|1712059511330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059503330|1712059513330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059505330|1712059515330,P18,P18,test
quality_only,5,P18|P18:standing#1|1712059507330|1712059517330,P18,P18,test
